,t1,t2,t3,t4,energy,old duration,lost,dead,duration
0,7,6,199,0,63.112500000000104,317,59,145,212
1,7,4,105,1,68.24687500000017,320,50,142,116
2,7,4,19,1,90.26562500000105,234,61,166,30
3,4,3,186,1,104.64375000000051,398,45,142,193
4,6,2,142,0,107.47812499999912,300,53,145,150
5,4,6,230,1,132.94374999999962,442,43,98,240
6,7,4,229,0,160.01562499999932,332,52,93,240
7,6,2,67,1,238.21250000000046,281,60,129,75
8,7,9,224,0,240.14687500000068,352,33,94,240
9,5,6,169,0,293.29062500000106,250,42,107,180
10,4,4,203,1,330.353125,415,56,145,211
11,4,6,131,0,446.5656250000001,366,40,99,141
12,6,3,102,0,448.5781250000005,398,53,94,111
13,5,3,220,0,451.4531250000012,416,47,136,228
14,7,3,94,1,482.91562499999975,309,56,139,104
15,5,1,234,1,491.4687500000025,447,45,146,240
16,6,7,152,1,494.22187500000007,366,48,96,165
17,4,4,184,1,530.90625,396,47,143,192
18,4,5,184,1,531.5124999999998,396,56,91,193
19,6,9,206,1,540.6468750000001,420,47,110,221
20,6,9,107,1,542.8374999999994,321,49,115,122
21,6,9,64,0,564.8218749999997,286,49,96,79
22,6,4,10,1,583.0093750000008,224,52,169,20
23,7,2,113,1,594.0499999999995,328,44,136,122
24,7,3,230,0,608.5999999999992,244,59,106,240
25,5,9,227,0,613.1406250000008,355,43,110,241
26,7,6,17,1,709.5218750000015,232,48,122,30
27,5,2,160,1,737.881250000001,373,57,153,167
28,6,9,195,1,758.1218749999991,409,43,87,210
29,5,8,46,1,786.8874999999992,259,52,107,59
30,6,3,231,0,867.9562500000006,353,50,167,240
31,7,4,77,1,872.0250000000003,292,58,166,88
32,7,2,173,0,885.3343750000008,436,38,166,182
33,6,6,82,1,888.0125000000005,296,59,101,94
34,7,3,221,0,888.3249999999994,309,54,131,231
35,4,2,205,0,920.953125,302,51,106,211
36,5,9,226,0,947.6812500000003,410,53,94,240
37,7,3,73,1,948.2656250000003,288,42,160,83
38,5,3,187,0,1003.3562499999994,284,47,147,195
39,5,9,226,0,1016.259375,343,59,166,240
40,4,4,8,0,1026.6468749999997,299,54,127,16
41,7,4,113,1,1028.9343749999996,328,40,167,124
42,7,7,154,1,1031.3999999999996,369,46,100,168
43,5,3,188,1,1038.365625,401,53,140,196
44,5,2,168,1,1041.2000000000003,381,45,129,175
45,4,3,223,1,1058.3375000000017,435,54,166,230
46,6,4,200,0,1068.9562500000004,426,50,105,210
47,5,6,11,1,1097.1249999999989,224,46,120,22
48,7,3,30,1,1101.612500000001,245,46,142,40
49,4,5,9,1,1116.4281250000006,221,63,95,18
50,7,6,26,0,1150.5343750000009,296,45,172,39
51,5,9,132,1,1152.7812500000011,345,54,110,146
52,6,1,141,1,1157.3312500000013,355,51,171,148
53,4,3,233,0,1169.5937500000005,356,58,163,240
54,6,3,19,1,1170.446875000001,233,60,166,28
55,5,3,232,1,1173.7906250000008,445,49,164,240
56,6,7,63,0,1178.7000000000007,231,50,166,76
57,4,5,176,1,1180.5562500000008,388,51,116,185
58,7,4,158,1,1182.1093750000011,373,48,166,169
59,5,3,200,0,1186.9625000000005,284,46,111,208
60,6,7,188,1,1233.7218750000013,402,48,103,201
61,7,1,8,1,1234.6468749999995,223,58,146,16
62,7,1,232,0,1236.8093750000005,333,54,98,240
63,6,6,228,1,1252.5281249999985,442,45,96,240
64,5,7,12,1,1294.5406249999996,225,49,102,24
65,4,5,164,0,1304.7406250000013,297,47,171,173
66,7,5,189,0,1327.80625,404,44,119,201
67,4,5,111,0,1348.9062500000011,310,54,142,120
68,5,9,226,0,1402.837500000001,397,52,168,240
69,5,9,173,1,1412.1812500000005,386,59,110,187
70,6,1,146,1,1421.2406250000006,360,44,170,153
71,5,3,8,1,1468.5781249999984,221,62,160,16
72,6,7,227,1,1470.7312500000005,441,36,102,240
73,6,9,137,1,1512.3624999999995,351,42,106,152
74,5,9,226,1,1512.606250000001,439,40,110,240
75,7,8,15,0,1521.1468750000006,289,43,152,30
76,5,2,230,0,1535.2468749999996,256,64,110,237
77,5,8,227,1,1559.7218749999995,440,52,113,240
78,5,9,226,0,1591.3625000000013,335,45,152,240
79,6,4,189,0,1593.4437500000006,235,41,98,199
80,4,6,99,0,1637.3437500000016,412,48,130,109
81,5,2,50,0,1637.6156250000006,329,48,148,57
82,4,3,77,0,1649.3625000000004,241,45,171,84
83,4,4,192,0,1652.9812499999994,251,47,133,200
84,7,6,85,1,1684.2937499999987,300,51,123,98
85,6,1,43,1,1690.0718750000015,257,53,174,50
86,6,7,13,0,1697.2249999999995,274,56,113,26
87,4,8,12,0,1711.584375,324,38,92,24
88,6,4,158,0,1756.4156250000005,412,39,99,168
89,7,1,95,1,1778.418750000001,310,49,152,103
90,4,9,156,1,1836.3906249999975,368,47,112,169
91,4,8,124,0,1873.278125,336,67,129,136
92,4,5,181,1,1898.434375,393,47,117,190
93,4,8,14,0,1906.60625,230,47,94,26
94,5,6,229,0,1923.9843750000007,442,49,105,240
95,5,6,99,0,1953.7312500000005,312,54,122,110
96,4,6,134,1,1964.1156249999995,346,50,125,144
97,7,7,226,1,1969.0937500000007,441,61,108,240
98,4,9,98,1,1973.1125,310,49,111,111
99,5,4,63,0,1996.4187499999991,283,60,100,72
100,6,7,128,0,2009.9875,342,42,138,141
101,4,8,201,1,2029.8875000000005,413,52,140,213
102,5,9,154,1,2036.7593750000021,367,42,116,168
103,5,7,228,1,2039.2843750000006,441,63,106,240
104,6,9,186,0,2051.4500000000016,400,36,115,201
105,5,6,51,0,2092.696875000001,264,49,128,62
106,7,6,227,0,2137.8531250000005,442,34,124,240
107,7,6,227,0,2138.734375000001,442,48,150,240
108,4,6,73,0,2141.346875000001,285,47,104,83
109,5,7,167,0,2175.718750000001,380,56,126,179
110,7,9,129,1,2187.453125,344,50,106,145
111,7,9,187,1,2187.84375,402,42,112,203
112,7,7,202,0,2200.040625,417,40,126,216
113,6,7,207,0,2213.3625000000006,421,46,131,220
114,4,6,135,0,2283.70625,347,39,124,145
115,6,6,71,0,2292.212500000001,285,49,105,83
116,7,6,13,1,2293.218750000001,228,54,97,26
117,5,6,192,0,2297.003125000001,405,38,156,203
118,6,8,226,0,2320.028125000003,440,60,164,240
119,4,9,120,0,2326.475000000001,332,55,145,133
120,4,7,229,0,2329.7031249999995,441,51,109,240
121,6,5,71,0,2334.6375,285,32,116,82
122,4,5,11,0,2337.7500000000023,223,43,151,20
123,5,6,222,0,2400.012500000002,435,51,120,233
124,5,6,229,0,2412.056250000001,442,43,104,240
125,6,8,153,0,2414.7281250000005,367,58,134,167
126,4,5,231,0,2420.9031250000007,443,46,119,240
127,5,5,230,0,2460.44375,443,44,101,240
128,4,7,11,0,2498.568750000001,223,40,107,22
129,5,5,111,0,2500.0000000000005,324,49,149,121
130,5,7,42,0,2510.434375,255,51,108,54
131,5,7,228,0,2527.878125,441,44,109,240
132,5,7,228,0,2532.3593749999995,441,50,129,240
133,6,6,88,0,2535.075000000002,302,48,104,100
134,6,6,169,0,2537.7531250000025,383,53,123,181
135,4,4,25,0,2545.4343750000016,270,52,169,33
136,4,6,230,0,2545.4968750000007,442,47,125,240
137,6,6,140,0,2546.290625000001,354,42,105,152
138,6,6,12,0,2548.7093750000017,226,36,122,24
139,5,5,10,0,2549.068750000001,223,48,118,20
140,5,6,78,1,2550.162500000001,291,23,93,89
141,5,7,32,0,2575.8406250000007,245,49,162,44
142,6,8,112,0,2580.912500000001,326,48,165,126
143,5,5,149,0,2584.768750000001,362,52,119,159
144,7,5,109,0,2584.9500000000016,324,32,116,121
145,6,1,215,0,2604.787500000001,429,45,191,222
146,7,4,229,0,2611.781249999999,296,57,97,240
147,6,5,10,0,2615.134375000001,224,46,119,21
148,7,5,12,0,2623.2593750000005,227,61,148,24
149,6,4,169,0,2625.73125,383,40,191,179
150,5,1,6,0,2637.525,305,44,126,12
151,6,6,12,0,2647.737500000001,226,58,123,24
152,7,8,63,0,2659.978125000001,278,39,112,78
153,7,5,12,0,2666.953125,227,27,100,24
154,4,5,123,0,2688.4343750000007,335,62,99,132
155,4,6,126,0,2708.175,338,53,131,136
156,7,8,15,0,2716.256250000002,230,43,160,30
157,4,3,164,0,2717.3875000000007,376,51,165,171
158,4,5,148,0,2718.7187500000023,360,48,101,157
159,6,7,15,0,2720.375000000001,229,43,128,28
160,5,2,7,0,2720.615625,220,54,199,14
161,5,6,215,0,2724.3125000000005,428,39,104,226
162,6,9,216,0,2735.3281250000005,430,45,167,231
163,6,6,12,0,2743.306250000001,226,33,124,24
164,7,5,228,0,2745.4906249999995,443,47,116,240
165,5,6,11,0,2745.875000000001,224,42,124,22
166,4,7,229,0,2746.275,441,60,128,240
167,6,6,148,0,2751.3718750000007,362,42,103,160
168,5,6,11,0,2754.621875000001,224,39,120,22
169,4,5,130,0,2759.321875,342,54,120,139
170,7,6,35,0,2762.362500000001,250,53,124,48
171,6,8,226,0,2776.7500000000014,440,44,131,240
172,5,2,233,0,2777.4906250000013,446,44,177,240
173,6,5,218,0,2784.056250000001,432,43,126,229
174,5,5,10,0,2791.484375,223,36,99,20
175,5,5,230,0,2795.121875000001,443,47,116,240
176,4,5,171,0,2797.925000000001,383,49,101,180
177,6,8,58,0,2804.0312500000014,272,65,112,72
178,7,9,159,0,2804.328125,374,44,167,175
179,5,7,228,0,2820.721875000002,441,45,108,240
180,6,6,195,0,2825.9343750000007,409,42,149,207
181,5,6,229,0,2828.55,442,54,124,240
182,6,5,107,0,2862.3281250000014,321,47,144,118
183,4,5,231,0,2868.8656250000013,443,48,172,240
184,5,6,94,0,2871.993750000001,307,38,105,105
185,6,6,233,0,2872.15,447,29,103,245
186,6,6,20,0,2885.456250000002,234,48,103,32
187,5,5,230,0,2889.753125000001,443,38,117,240
188,5,5,230,0,2898.840625000001,443,38,118,240
189,7,4,56,0,2901.762500000001,271,56,220,67
190,6,4,205,0,2905.0937500000023,419,40,173,215
191,5,4,9,0,2914.28125,222,57,195,18
192,5,8,178,0,2919.803125,391,37,142,191
193,4,6,230,0,2921.4437500000013,442,41,105,240
194,6,7,227,0,2923.606250000001,441,38,109,240
195,6,6,207,0,2930.931250000001,421,52,121,219
196,4,7,229,0,2939.637500000003,441,47,127,240
197,6,5,216,0,2940.4625000000005,430,45,100,227
198,5,7,193,0,2942.446875000001,406,49,126,205
199,6,5,56,0,2942.8593750000014,270,33,101,67
200,4,6,185,0,2943.79375,397,44,104,195
201,5,6,152,0,2944.1875000000014,365,42,121,163
202,5,1,213,0,2951.946875,426,59,210,219
203,5,5,76,0,2957.159375000001,289,51,100,86
204,6,8,228,0,2969.734375000002,442,57,140,242
205,6,6,210,0,2972.1937500000013,424,54,153,222
206,6,8,111,0,2976.450000000001,325,59,113,125
207,5,3,232,0,2978.2125000000024,445,49,183,240
208,6,6,228,0,2980.178124999999,442,38,120,240
209,4,6,205,0,2980.590625000001,417,48,104,215
210,7,7,51,0,2983.0156250000014,266,44,109,65
211,6,6,12,0,3002.9812500000007,226,46,120,24
212,4,7,229,0,3008.328125,441,44,128,240
213,4,5,54,0,3010.4375000000014,266,45,120,63
214,5,6,177,0,3015.737500000003,390,55,105,188
215,4,7,210,0,3036.1093750000005,422,44,126,221
216,7,7,112,0,3038.7406250000013,327,42,126,126
217,4,9,119,0,3043.925000000003,331,40,117,132
218,6,5,229,0,3044.184375000001,443,37,116,240
219,5,6,180,0,3047.9750000000013,393,45,120,191
220,6,3,221,0,3048.1781250000013,435,56,183,230
221,4,8,128,0,3054.093750000002,340,51,143,140
222,6,7,44,0,3055.4375,258,52,125,57
223,6,6,148,0,3060.4687500000005,362,44,125,160
224,7,7,226,0,3061.843750000003,441,41,138,240
225,6,9,143,0,3062.8750000000014,357,46,134,158
226,4,8,228,0,3065.1000000000013,440,51,159,240
227,5,7,228,0,3066.6531250000007,441,50,109,240
228,6,5,11,0,3069.225,225,48,116,22
229,4,9,13,0,3071.1406250000005,225,58,117,26
230,4,6,136,0,3077.621875000001,348,42,105,146
231,6,1,72,0,3083.596875000001,286,39,196,79
232,5,7,228,0,3092.950000000001,441,55,135,240
233,7,8,15,0,3093.2812500000014,230,55,137,30
234,5,5,207,0,3104.3531250000033,420,49,98,217
235,7,9,169,0,3107.4656250000007,384,41,175,185
236,7,1,212,0,3109.7906250000005,427,34,194,220
237,7,5,228,0,3111.765625000002,443,30,117,240
238,4,8,49,0,3119.9062500000014,261,41,140,61
239,7,6,229,0,3122.309375000001,444,36,121,242
240,6,6,228,0,3138.5906250000007,442,39,102,240
241,5,2,11,0,3140.1531250000007,224,40,175,18
242,6,9,91,0,3144.9687500000014,305,46,135,106
243,4,8,192,0,3149.6562500000014,404,52,162,204
244,5,8,227,0,3150.2562500000013,440,47,130,240
245,4,4,99,0,3153.703125000002,311,41,210,107
246,5,3,162,0,3156.090625,375,49,166,170
247,5,8,153,0,3164.353125000001,366,47,197,166
248,7,6,227,0,3164.5937500000014,442,55,120,240
249,7,4,80,0,3166.18125,295,44,191,91
250,4,6,144,0,3167.871875000001,356,50,103,154
251,7,3,138,0,3171.250000000002,353,57,187,148
252,5,9,226,0,3173.531250000002,439,52,136,240
253,4,5,148,0,3175.2562500000013,360,35,116,157
254,7,7,165,0,3176.753125000001,380,41,109,179
255,7,8,41,0,3179.821875000001,256,44,113,56
256,6,4,84,0,3181.0406250000033,298,41,192,94
257,6,6,12,0,3181.737500000001,226,36,120,24
258,4,2,162,0,3183.003125000002,374,47,176,168
259,4,7,230,0,3183.512500000001,442,41,209,241
260,5,2,142,0,3187.215625000001,355,44,158,149
261,6,8,90,0,3190.8593750000005,304,53,172,104
262,6,7,218,0,3200.059375000001,432,40,128,231
263,6,6,71,0,3202.2562500000013,285,39,105,83
264,5,9,101,0,3208.3750000000005,314,48,115,115
265,6,8,31,0,3209.706250000002,245,41,113,45
266,5,4,231,0,3213.6031250000005,444,48,195,240
267,7,7,14,0,3214.5375000000013,229,52,107,28
268,5,5,110,0,3219.512500000001,323,37,126,120
269,7,5,227,0,3221.2812500000005,442,25,101,239
270,6,8,14,0,3227.384375000001,228,47,143,28
271,5,5,125,0,3232.2093750000013,338,37,101,135
272,4,6,230,0,3243.0656249999993,442,55,105,240
273,5,6,170,0,3245.359375000003,383,39,131,181
274,5,5,211,0,3246.684375000001,424,44,118,221
275,6,6,138,0,3247.265625,352,37,104,150
276,7,6,13,0,3250.396875000001,228,58,104,26
277,4,5,215,0,3254.9437500000013,427,28,117,224
278,5,7,7,0,3257.7875,220,37,126,19
279,5,8,227,0,3260.2968750000005,440,49,112,240
280,4,5,231,0,3260.334375000001,443,49,117,240
281,6,7,28,0,3261.871875000001,242,53,159,41
282,6,6,162,0,3266.3031250000013,376,51,122,174
283,4,8,12,0,3268.8750000000014,224,38,133,24
284,6,3,231,0,3269.6124999999993,445,45,184,240
285,5,6,179,0,3276.175000000002,392,39,104,190
286,5,7,185,0,3281.6656250000033,398,54,125,197
287,4,6,7,0,3281.8281250000005,219,45,103,17
288,4,4,233,0,3284.056250000002,445,41,193,241
289,6,8,16,1,3284.5218750000013,230,44,129,30
290,4,8,143,0,3285.431250000002,355,38,129,155
291,4,5,91,0,3288.7625,303,51,101,100
292,4,7,229,0,3291.078125000003,441,31,107,240
293,4,5,231,0,3293.821875,443,47,147,240
294,6,6,228,0,3297.3,442,53,124,240
295,7,2,182,0,3301.284375,397,40,175,191
