,pop,energy,duration,lost,dead
296,[  6   2 145   0],4459.128125000001,359,49,199
297,[6 3 9 0],4720.865625000005,223,46,165
298,[ 5  1 62  0],5235.046875000004,275,42,256
299,[  7   3 122   0],4109.640625000001,337,37,189
300,[ 5  7 16  0],7023.821875000003,229,38,132
301,[ 6  1 95  0],5003.509375000004,309,38,240
302,[  5   2 176   0],4968.040625,389,52,175
303,[  4   4 229   0],4210.693750000002,441,42,195
304,[  5   3 221   0],4872.834375000003,434,48,187
305,[  6   1 222   0],5600.662500000001,436,46,215
306,[ 5  2 60  0],3941.834375000003,273,54,175
307,[  6   1 227   0],5851.187500000003,441,34,214
308,[  4   4 113   0],6378.600000000004,325,41,198
309,[  5   5 230   0],4090.4156250000015,443,38,145
310,[ 6  2 39  0],5097.271875000002,253,38,204
311,[  6   7 194   0],4269.1656250000015,408,41,107
312,[  7   7 169   0],4765.653125000002,384,35,128
313,[  4   2 234   0],5311.790625000002,446,54,202
314,[  5   3 168   0],5996.756250000001,381,38,187
315,[6 2 8 0],5687.8218750000015,222,46,204
316,[  5   1 229   0],6103.918750000003,442,49,258
317,[7 2 9 0],5946.703125000002,224,46,267
318,[ 7  2 41  0],3995.5531250000004,256,36,159
319,[ 6  3 98  0],5869.05625,312,43,213
320,[ 6  3 53  0],5902.2281250000015,267,53,187
321,[  4   7 229   0],2939.637500000003,441,47,127
322,[  6   7 227   0],5351.090625000001,441,41,159
323,[  7   2 225   0],5964.0125000000035,440,42,181
324,[  6   1 195   0],4054.9437500000026,409,34,213
325,[ 5  4 72  0],3827.7937500000016,285,48,172
326,[  4   9 156   1],1836.3906249999977,368,47,112
327,[  5   8 222   0],4942.4000000000015,435,52,132
328,[ 5  5 17  0],4875.062500000001,230,33,152
329,[  6   1 157   0],3891.4437499999995,371,32,194
330,[ 7  4 77  1],872.0250000000003,292,58,166
331,[  7   3 138   0],3171.250000000002,353,57,187
332,[  7   5 109   0],2584.9500000000016,324,32,116
