,t1,t2,t3,t4,energy,old duration,lost,dead,duration
84,6,4,14110,0,65996.2487274375,29132,0,100000000000000,14120
85,5,4,15386,1,65996.27698003125,30407,0,100000000000000,15395
86,6,4,13444,1,65996.33361784376,28466,0,100000000000000,13454
87,5,4,9,1,65996.38678434376,15030,0,100000000000000,18
88,5,6,15166,0,65996.39370375,30187,0,100000000000000,15177
89,6,9,12153,0,65996.412308875,15213,0,100000000000000,12168
90,7,9,10265,0,65996.44954728126,19070,0,100000000000000,10281
91,7,4,11,0,65996.44974768751,15034,0,100000000000000,22
92,6,4,6962,0,65996.50224084378,21984,0,100000000000000,6972
93,5,4,9,1,65996.53881581253,15030,0,100000000000000,18
94,7,4,11,0,65996.63032828126,15034,0,100000000000000,22
95,6,4,15615,0,65996.6866416875,30637,0,100000000000000,15625
96,5,4,15616,0,65996.87059209376,30637,0,100000000000000,15625
97,4,5,9,1,65996.96244525,15029,0,100000000000000,18
98,6,7,3474,1,65997.05874990625,18496,0,100000000000000,3487
99,6,7,15612,0,65997.18120603128,30634,0,100000000000000,15625
100,4,5,14534,0,65997.238788625,29554,0,100000000000000,14543
101,7,7,6871,0,65997.23940915625,21894,0,100000000000000,6885
102,7,7,10117,1,65997.3737613125,25140,0,100000000000000,10131
103,4,6,12554,1,65997.4025316875,27574,0,100000000000000,12564
104,5,9,15611,0,65997.42594453125,28240,0,100000000000000,15625
105,4,6,12092,1,65997.53295321875,27112,0,100000000000000,12102
106,7,5,12,0,65997.68733475,15035,0,100000000000000,24
107,6,5,9420,1,65997.69022246875,24442,0,100000000000000,9431
108,6,5,5976,0,65997.71172096874,20998,0,100000000000000,5987
109,6,5,3313,0,65997.712189,18335,0,100000000000000,3324
110,5,5,7555,0,65997.71762559378,22576,0,100000000000000,7565
111,6,5,4656,0,65997.76309437501,19678,0,100000000000000,4667
112,7,9,11213,0,65997.82966059375,21984,0,100000000000000,11229
113,6,5,15614,1,65997.8844186875,30636,0,100000000000000,15625
114,4,8,15610,1,65997.95355815624,30630,0,100000000000000,15622
115,4,6,1387,1,65998.01149396876,16407,0,100000000000000,1397
116,6,8,5505,0,65998.02120375,20527,0,100000000000000,5519
117,7,9,10571,0,65998.027173375,22721,0,100000000000000,10587
118,4,9,8843,1,65998.11241740626,23863,0,100000000000000,8856
119,4,6,10,1,65998.14347171875,15030,0,100000000000000,20
120,4,7,15356,1,65998.22108371874,30376,0,100000000000000,15367
121,6,8,9641,1,65998.23999990626,24663,0,100000000000000,9655
122,4,7,410,0,65998.262075125,15430,0,100000000000000,421
123,4,7,1041,1,65998.27243171874,16061,0,100000000000000,1052
