,t1,t2,t3,t4,energy,old duration,lost,dead,duration
1429,4,2,234,0,43702.61249999997,402,50,100000000000000,240
1430,4,4,232,0,43702.62998437499,400,46,100000000000000,240
1431,5,4,206,0,43702.65146874997,375,49,100000000000000,215
1432,7,4,17,0,43702.65840624998,188,59,100000000000000,28
1433,7,4,172,0,43702.69267187498,343,58,100000000000000,183
1434,4,4,8,0,43702.69309374999,176,55,100000000000000,16
1435,6,3,9,0,43702.694906249984,179,40,100000000000000,18
1436,4,1,122,0,43702.71824999998,290,45,100000000000000,127
1437,5,4,19,0,43702.72028124998,188,48,100000000000000,28
1438,4,3,175,0,43702.72871874998,343,51,100000000000000,182
1439,4,3,231,0,43702.73178124998,399,44,100000000000000,238
1440,6,4,152,0,43702.783984375,322,46,100000000000000,162
1441,5,2,201,0,43702.78851562498,370,52,100000000000000,208
1442,5,3,232,0,43702.798296875,401,58,100000000000000,240
1443,6,2,8,0,43702.800734374985,178,37,100000000000000,16
1444,5,2,25,0,43702.80914062499,194,45,100000000000000,32
1445,5,2,75,0,43702.82104687498,244,53,100000000000000,82
1446,7,4,204,0,43702.83439062498,375,49,100000000000000,215
1447,6,1,7,0,43702.83653124999,177,46,100000000000000,14
1448,4,3,8,0,43702.87045312497,176,48,100000000000000,15
1449,7,2,100,0,43702.87046874997,271,48,100000000000000,109
1450,5,1,11,0,43702.87354687498,180,57,100000000000000,17
1451,6,3,72,0,43702.887109374984,242,49,100000000000000,81
1452,5,1,6,0,43702.88995312497,175,49,100000000000000,12
1453,6,3,136,0,43702.908640624984,306,37,100000000000000,145
1454,6,2,232,0,43702.92409374999,402,49,100000000000000,240
1455,6,3,55,0,43702.935640624986,225,51,100000000000000,64
1456,6,3,9,0,43702.96164062498,179,48,100000000000000,18
1457,4,4,47,0,43702.963640624985,215,49,100000000000000,55
1458,7,3,57,0,43702.97679687498,228,45,100000000000000,67
1459,7,3,10,0,43703.01867187498,181,53,100000000000000,20
1460,7,2,120,0,43703.01954687498,291,56,100000000000000,129
1461,6,3,8,0,43703.05540624999,178,58,100000000000000,17
1462,4,2,6,0,43703.05898437498,174,45,100000000000000,12
1463,6,2,142,0,43703.080609374985,312,62,100000000000000,150
1464,6,2,187,0,43703.09124999998,357,56,100000000000000,195
1465,6,2,232,0,43703.099328124976,402,39,100000000000000,240
1466,6,4,183,0,43703.11009374998,353,49,100000000000000,193
1467,6,4,177,0,43703.11174999998,347,48,100000000000000,187
1468,7,3,214,0,43703.12732812498,385,58,100000000000000,224
1469,5,4,9,0,43703.13606249999,178,78,100000000000000,18
1470,4,2,6,0,43703.13614062498,174,57,100000000000000,12
1471,6,2,64,0,43703.13926562498,234,54,100000000000000,72
1472,7,3,7,0,43703.15129687499,178,66,100000000000000,17
1473,4,3,20,0,43703.160203124986,188,54,100000000000000,27
1474,6,2,187,0,43703.20509374999,357,45,100000000000000,195
1475,7,3,10,0,43703.20551562497,181,47,100000000000000,20
1476,5,4,10,0,43703.21423437499,179,52,100000000000000,19
1477,5,3,42,0,43703.25035937498,211,48,100000000000000,50
1478,7,3,39,0,43703.25740624998,210,51,100000000000000,49
1479,6,3,84,0,43703.25778124998,254,59,100000000000000,93
1480,5,3,140,0,43703.264593749984,309,52,100000000000000,148
1481,6,3,231,0,43703.26643749998,401,44,100000000000000,240
1482,4,4,86,0,43703.27904687499,254,52,100000000000000,94
1483,6,2,194,0,43703.31468749997,364,71,100000000000000,202
1484,5,4,112,0,43703.320953124974,281,52,100000000000000,121
1485,7,4,26,0,43703.37171874999,197,41,100000000000000,37
1486,6,2,195,0,43703.3744375,365,65,100000000000000,203
1487,6,3,179,0,43703.38273437497,349,54,100000000000000,188
1488,4,3,175,0,43703.385687499984,343,58,100000000000000,182
1489,5,2,81,0,43703.39049999998,250,52,100000000000000,88
1490,5,4,134,0,43703.39076562498,303,56,100000000000000,143
1491,5,2,113,0,43703.400906249975,282,71,100000000000000,120
1492,7,3,116,0,43703.412421874986,287,62,100000000000000,126
1493,6,3,93,0,43703.441671874985,263,52,100000000000000,102
1494,6,4,10,0,43703.45871874998,356,53,100000000000000,20
1495,7,4,96,0,43703.460890624985,267,46,100000000000000,107
1496,6,3,23,0,43703.461515624986,193,46,100000000000000,32
1497,6,2,176,0,43703.46179687499,346,70,100000000000000,184
1498,4,4,8,0,43703.462124999984,176,65,100000000000000,16
1499,7,3,48,0,43703.46837499998,219,59,100000000000000,58
1500,7,3,111,0,43703.481421874974,282,47,100000000000000,121
1501,6,2,182,0,43703.48389062497,352,58,100000000000000,190
1502,6,2,232,0,43703.48937499998,402,60,100000000000000,240
