,pop,energy,duration,lost,dead
368,[2 5 7 0],43224.98018750002,41,38,100000000000000
369,[  5   3 195   0],43412.92434375002,232,45,100000000000000
370,[  4   1 235   0],43407.015406250015,271,43,100000000000000
371,[  7   4 134   0],43416.627937500016,173,41,100000000000000
372,[  3   5 157   0],43236.34687500001,192,37,100000000000000
373,[  6   3 138   0],43405.42165625002,176,43,100000000000000
374,[ 4  4 65  0],43448.40587500002,101,48,100000000000000
375,[5 2 7 0],43384.90665625002,44,37,100000000000000
376,[3 1 4 0],43413.76331250002,39,43,100000000000000
377,[ 7  6 13  0],43260.89531250001,52,39,100000000000000
378,[6 3 9 0],43406.55050000002,47,46,100000000000000
379,[ 7  5 42  0],43206.64653125002,81,47,100000000000000
380,[ 3  3 12  0],43394.103000000025,47,52,100000000000000
381,[ 6  2 90  0],43402.60531250002,128,52,100000000000000
382,[  4   5 111   0],43221.57687500003,147,45,100000000000000
383,[5 3 8 0],43392.54812500001,45,57,100000000000000
384,[  6   6 141   0],43224.36221875001,179,42,100000000000000
385,[1 7 8 0],43268.00790625,41,33,100000000000000
386,[3 6 9 0],43205.178656250006,44,41,100000000000000
387,[ 3  8 11  0],43278.40353125002,46,35,100000000000000
388,[  3   6 157   0],43243.71415625001,192,40,100000000000000
389,[ 3  3 53  0],43422.78478125002,88,48,100000000000000
390,[  4   4 131   0],43416.960500000016,167,41,100000000000000
391,[  3   5 117   0],43242.703375000005,152,39,100000000000000
392,[5 4 8 0],43411.61103125002,45,59,100000000000000
393,[  5   2 170   1],43221.88121875002,207,61,100000000000000
394,[ 1  3 99  0],43374.17400000002,132,43,100000000000000
395,[  5   6 102   0],43272.56615625002,139,42,100000000000000
396,[  4   1 108   0],43368.96840625001,144,64,100000000000000
397,[  7   2 235   0],43371.549156250025,274,46,100000000000000
398,[  6   4 230   0],43404.945062500025,268,49,100000000000000
399,[ 6  6 84  0],43216.86234375002,122,45,100000000000000
400,[  5   4 118   0],43423.048000000024,155,56,100000000000000
401,[ 7  4 67  0],43428.605562500015,106,51,100000000000000
402,[  2   5 111   0],43191.06178125002,145,39,100000000000000
403,[  5   2 208   1],43233.37428125003,245,63,100000000000000
404,[ 6  9 46  0],43296.19862500003,84,34,100000000000000
405,[7 2 9 0],43364.977531250006,48,42,100000000000000
406,[ 6  6 92  0],43253.696250000015,130,53,100000000000000
407,[  5   2 188   0],43380.29246875002,225,38,100000000000000
408,[3 1 4 0],43379.38218750001,39,55,100000000000000
409,[6 1 7 0],43411.50159375001,45,46,100000000000000
410,[3 2 5 0],43390.31812500002,40,43,100000000000000
411,[ 5  4 49  0],43409.61887500001,86,50,100000000000000
412,[  7   4 164   0],43426.01821875002,203,49,100000000000000
413,[  6   4 143   0],43410.778593750016,181,56,100000000000000
414,[  6   2 143   0],43417.663531250015,181,51,100000000000000
415,[  6   8 135   0],43302.220343750014,173,42,100000000000000
416,[ 4  6 10  0],43204.36709375002,46,49,100000000000000
417,[ 6  4 14  0],43410.07971875002,52,52,100000000000000
418,[ 6  4 15  1],43278.94034375002,53,60,100000000000000
419,[  7   4 148   0],43407.21306250002,187,40,100000000000000
420,[  4   3 233   0],43385.85965625001,269,43,100000000000000
421,[ 6  5 11  0],43193.53765625001,49,41,100000000000000
