,pop,energy,duration,lost,dead
0,[  6   8 129   0],45985.92970084374,193,0,100000000000000
1,[  7   6 216   0],45926.29521853149,116,0,100000000000000
2,[  6   7 184   0],45888.3892594379,188,0,100000000000000
3,[  6   8 226   0],45891.67152000039,239,0,100000000000000
4,[  6   8 198   0],45995.06979081246,164,0,100000000000000
5,[  7   6 124   0],45960.69894281259,129,0,100000000000000
6,[  6   7 167   0],45985.53827371875,208,0,100000000000000
7,[  6   7 202   1],45940.69094765644,196,0,100000000000000
8,[  7   7 151   0],45985.91486596874,109,0,100000000000000
9,[  7   6 153   0],45935.51182159396,182,0,100000000000000
10,[  6   8 136   0],45994.96834384371,192,0,100000000000000
11,[  6   7 198   0],45985.80647268749,235,0,100000000000000
12,[  6   8 201   0],45998.14394418744,225,0,100000000000000
13,[  7   6 126   0],45872.788379281694,46,0,100000000000000
14,[  6   7 227   0],45922.71697862524,261,0,100000000000000
15,[ 7  8 94  0],45985.906071343736,265,0,100000000000000
16,[  7   7 226   0],45985.802315875,67,0,100000000000000
17,[  6   6 129   0],45998.52175306244,177,0,100000000000000
18,[ 6  6 36  0],45894.85218921913,136,0,100000000000000
19,[  7   6 128   0],45872.78903403169,218,0,100000000000000
20,[ 3  6 12  1],45922.99252375025,47,0,100000000000000
21,[  3   8 227   1],45922.98866878151,262,0,100000000000000
22,[  2   5 157   1],45882.027839000424,191,0,100000000000000
23,[ 2  6 16  1],45875.9925221567,50,0,100000000000000
24,[  7   4 229   1],45983.801883843735,268,0,100000000000000
25,[ 6  4 99  0],45983.12294818751,137,0,100000000000000
26,[  5   3 232   0],45955.99364753136,269,0,100000000000000
27,[  3   8 212   0],45926.29613100023,247,0,100000000000000
28,[ 7  4 72  0],45984.37748415625,111,0,100000000000000
29,[  4   9 147   0],45960.6906850626,183,0,100000000000000
30,[  6   3 154   0],45969.41195128131,192,0,100000000000000
31,[  6   4 181   0],45983.75946193751,219,0,100000000000000
32,[  3   6 187   1],45926.19478690649,222,0,100000000000000
33,[  2   5 193   1],45872.13022521921,227,0,100000000000000
34,[ 3  5 56  1],45925.641565937745,91,0,100000000000000
35,[  6   4 228   0],45983.48312990625,266,0,100000000000000
36,[ 3  7 12  0],45923.077826531495,47,0,100000000000000
37,[  5   5 224   0],45985.39056787499,261,0,100000000000000
38,[  4   8 178   1],45960.59037046886,214,0,100000000000000
39,[ 2  9 87  0],45885.76356196916,121,0,100000000000000
40,[  7   6 156   0],45998.504691874936,195,0,100000000000000
41,[  4   7 206   1],45960.59733900011,242,0,100000000000000
42,[  7   3 192   0],45965.67895187508,231,0,100000000000000
43,[  7   4 167   1],45983.75116318752,206,0,100000000000000
44,[  4   8 126   1],45960.59605159384,162,0,100000000000000
45,[ 3  7 89  1],45922.991492656496,124,0,100000000000000
46,[ 3  7 52  1],45932.65170709397,87,0,100000000000000
47,[  3   8 158   1],45922.99127971901,193,0,100000000000000
48,[  6   8 189   0],45998.52280540618,227,0,100000000000000
49,[  6   3 145   0],45969.43561928132,183,0,100000000000000
50,[  6   4 230   0],45983.49208643751,268,0,100000000000000
51,[  5   5 213   1],45985.51626540626,250,0,100000000000000
52,[  7   5 228   0],45998.046920437446,267,0,100000000000000
53,[  5   7 115   1],45985.806898906245,152,0,100000000000000
54,[ 6  6 56  1],45998.413656781195,94,0,100000000000000
55,[  4   6 107   1],45960.59429121886,143,0,100000000000000
56,[ 5  6 93  1],45985.8062579375,130,0,100000000000000
57,[  6   4 230   0],45983.192826374994,268,0,100000000000000
58,[  7   8 101   0],45998.519871749944,140,0,100000000000000
59,[  5   9 233   0],45985.911923156236,270,0,100000000000000
60,[  6   6 129   0],45998.52916446869,167,0,100000000000000
61,[  6   3 169   0],45969.08137403131,207,0,100000000000000
62,[  4   3 193   1],45930.97462862523,229,0,100000000000000
63,[  5   9 152   0],45985.91166606249,189,0,100000000000000
64,[  7   2 231   0],45953.98432581262,270,0,100000000000000
65,[ 5  4 68  1],45972.24564756256,105,0,100000000000000
66,[  5   6 139   0],45985.91010265624,176,0,100000000000000
67,[  5   2 199   0],45941.259482312686,236,0,100000000000000
68,[  7   5 175   0],45994.55287706246,214,0,100000000000000
69,[  5   2 135   0],45942.171023593924,172,0,100000000000000
70,[  6   7 154   1],45998.41243509369,192,0,100000000000000
71,[  6   7 198   0],45998.52796906243,236,0,100000000000000
72,[  5   3 131   1],45956.81315668762,168,0,100000000000000
73,[  6   4 176   0],45983.01551446876,214,0,100000000000000
74,[  5   1 167   0],45927.98369300023,204,0,100000000000000
75,[  7   5 111   0],45994.77759228121,150,0,100000000000000
76,[  6   7 187   1],45998.40773159369,225,0,100000000000000
77,[  6   6 229   0],45998.53383068743,267,0,100000000000000
78,[  7   2 168   1],45955.22161534388,207,0,100000000000000
79,[ 6  8 91  0],45998.5043770937,129,0,100000000000000
80,[  6   7 116   1],45998.4120119687,154,0,100000000000000
81,[  6   7 214   0],45998.52079071869,252,0,100000000000000
82,[  7   7 110   0],45998.5244985312,149,0,100000000000000
83,[  5   9 145   1],45985.80345009374,182,0,100000000000000
84,[  6   8 126   0],45998.531158593694,164,0,100000000000000
85,[  4   7 229   0],45960.70167075009,265,0,100000000000000
86,[  6   9 105   1],45998.4113743437,143,0,100000000000000
87,[  6   3 199   0],45969.60338184379,237,0,100000000000000
88,[  7   1 189   0],45938.47200231269,228,0,100000000000000
89,[  6   6 145   0],45998.509406906196,183,0,100000000000000
90,[  7   5 202   0],45998.19381906245,241,0,100000000000000
91,[  6   1 171   1],45938.6025125627,209,0,100000000000000
92,[  6   8 155   1],45998.41155262494,193,0,100000000000000
93,[  7   6 140   1],45998.4054514687,179,0,100000000000000
94,[  7   7 226   0],45998.505652374944,265,0,100000000000000
95,[ 7  8 94  0],45998.53194599993,133,0,100000000000000
96,[ 7  9 63  1],45998.41294618745,102,0,100000000000000
97,[ 6  6 85  1],45998.40629549994,123,0,100000000000000
98,[  6   2 129   0],45955.27168375012,167,0,100000000000000
99,[ 6  8 48  1],45998.4104207812,86,0,100000000000000
100,[  7   3 227   0],45968.93178853131,266,0,100000000000000
101,[  5   7 131   1],45985.80634721874,168,0,100000000000000
102,[  7   5 110   1],45998.0132675312,149,0,100000000000000
103,[  7   7 109   0],45998.5073043437,148,0,100000000000000
104,[  7   8 185   1],45998.4083087812,224,0,100000000000000
105,[  6   5 229   0],45998.07159221869,267,0,100000000000000
106,[ 7  6 47  1],45998.40943971869,86,0,100000000000000
107,[  5   9 198   1],45985.809524375,235,0,100000000000000
108,[ 5  7 26  0],45985.92310615624,63,0,100000000000000
109,[ 6  9 49  1],45998.41170165619,87,0,100000000000000
110,[  7   7 107   1],45998.410900218696,146,0,100000000000000
111,[  5   7 150   0],45985.91626818749,187,0,100000000000000
112,[  6   6 155   0],45998.52446924994,193,0,100000000000000
113,[  7   6 126   0],45998.523509593695,165,0,100000000000000
114,[ 7  6 47  0],45998.52037668744,86,0,100000000000000
115,[  5   8 227   0],45985.91454956249,264,0,100000000000000
116,[  7   9 129   0],45998.52189668744,168,0,100000000000000
117,[  6   9 229   0],45998.50658237494,267,0,100000000000000
118,[ 7  9 21  1],45998.41714024995,60,0,100000000000000
119,[  6   8 105   1],45998.41526887494,143,0,100000000000000
120,[  6   8 129   0],45998.538661312436,167,0,100000000000000
121,[  7   7 214   0],45998.51065284369,253,0,100000000000000
122,[ 7  9 46  0],45998.511744406176,85,0,100000000000000
123,[ 7  7 72  0],45998.521494812434,111,0,100000000000000
124,[ 7  6 98  0],45998.51507387494,137,0,100000000000000
125,[  6   6 215   1],45998.41340499996,253,0,100000000000000
126,[  6   7 167   0],45998.53337368743,205,0,100000000000000
127,[  6   7 202   1],45998.40870749995,240,0,100000000000000
128,[  6   9 220   1],45998.41440731245,258,0,100000000000000
129,[  6   7 202   1],45998.408220093705,240,0,100000000000000
130,[  7   5 108   0],45998.09067037494,147,0,100000000000000
131,[ 7  6 13  0],45998.51292912495,52,0,100000000000000
132,[  5   6 155   1],45985.802902531235,192,0,100000000000000
133,[ 7  8 15  0],45998.51601071868,54,0,100000000000000
134,[  5   5 183   0],45985.2007276875,220,0,100000000000000
135,[  6   8 217   1],45998.41016987493,255,0,100000000000000
136,[ 6  6 39  0],45998.51067718744,77,0,100000000000000
137,[  6   7 227   0],45998.51536787494,265,0,100000000000000
138,[ 5  5 10  0],45985.523861843736,47,0,100000000000000
139,[  6   5 229   1],45997.95942049995,267,0,100000000000000
140,[  7   8 129   0],45998.52212256245,168,0,100000000000000
141,[  6   8 124   0],45998.52050524994,162,0,100000000000000
142,[  6   7 184   0],45998.53025146869,222,0,100000000000000
143,[ 6  6 72  0],45998.512263031196,110,0,100000000000000
144,[ 7  9 76  0],45998.514610374936,115,0,100000000000000
145,[  6   7 227   0],45998.52087093744,265,0,100000000000000
146,[ 7  7 59  0],45998.50580056244,98,0,100000000000000
147,[  5   6 161   0],45985.919465281244,198,0,100000000000000
148,[  6   9 193   0],45998.52473190618,231,0,100000000000000
149,[  7   6 174   0],45998.50487096869,213,0,100000000000000
150,[  6   8 136   0],45998.51968203118,174,0,100000000000000
151,[  7   8 149   0],45998.51593499994,188,0,100000000000000
152,[  6   9 225   0],45998.52615812494,263,0,100000000000000
153,[ 7  5 12  0],45998.08638231244,51,0,100000000000000
154,[  6   7 227   0],45998.53056740619,265,0,100000000000000
155,[  7   8 226   0],45998.51376824995,265,0,100000000000000
156,[  6   6 228   0],45998.51078474993,266,0,100000000000000
157,[  6   6 101   0],45998.52375821869,139,0,100000000000000
158,[ 7  7 63  0],45998.51501306244,102,0,100000000000000
159,[  7   6 128   0],45998.53052515618,167,0,100000000000000
160,[ 6  8 98  0],45998.51308390619,136,0,100000000000000
161,[  5   8 227   0],45985.905250406235,264,0,100000000000000
162,[  6   5 174   0],45998.19572506245,212,0,100000000000000
163,[  6   8 226   0],45998.52699459369,264,0,100000000000000
164,[  6   9 195   0],45998.51386862495,233,0,100000000000000
165,[  7   6 124   0],45998.53474631244,163,0,100000000000000
166,[  6   8 226   0],45998.5313137187,264,0,100000000000000
167,[  7   4 223   0],45984.56590278125,262,0,100000000000000
168,[  7   7 151   0],45998.534825687435,190,0,100000000000000
169,[  5   6 229   0],45985.901832812495,266,0,100000000000000
170,[  6   5 229   0],45998.224107249946,267,0,100000000000000
171,[ 5  9 59  0],45985.9065556875,96,0,100000000000000
172,[  6   8 226   0],45998.517838406195,264,0,100000000000000
173,[  6   6 208   0],45998.522392437444,246,0,100000000000000
174,[  5   7 215   0],45985.922119874995,252,0,100000000000000
175,[ 6  8 84  0],45998.52087396869,122,0,100000000000000
176,[  6   5 129   0],45998.24130674996,167,0,100000000000000
177,[  6   6 129   0],45998.53498465618,167,0,100000000000000
178,[  7   5 227   0],45998.0825775937,266,0,100000000000000
179,[  7   7 187   0],45998.51593390618,226,0,100000000000000
180,[  6   9 191   0],45998.51870062494,229,0,100000000000000
181,[  6   4 156   0],45983.709290718754,194,0,100000000000000
182,[ 6  8 99  0],45998.52043031243,137,0,100000000000000
183,[  6   9 167   0],45998.51755818744,205,0,100000000000000
184,[  6   8 226   0],45998.53143962494,264,0,100000000000000
