,t1,t2,t3,t4,energy,old duration,lost,dead,duration
2629,6,4,56,0,19723.317249999996,270,28,100000000000000,66
2630,5,4,183,0,19723.320062499995,396,30,100000000000000,192
2631,6,4,229,0,19723.3234375,443,30,100000000000000,239
2632,6,4,10,0,19723.32559375,224,26,100000000000000,20
2633,4,4,20,0,19723.333062499994,232,27,100000000000000,28
2634,6,4,10,0,19723.33534375,224,28,100000000000000,20
2635,4,4,45,0,19723.33559375,257,25,100000000000000,53
2636,4,4,9,0,19723.336999999992,221,28,100000000000000,17
2637,6,4,116,0,19723.33740625,330,29,100000000000000,126
2638,7,4,229,0,19723.340593749992,444,26,100000000000000,240
2639,6,4,211,0,19723.34121875,425,29,100000000000000,221
2640,5,4,179,0,19723.347406249995,392,26,100000000000000,188
2641,7,4,173,0,19723.351312499995,388,28,100000000000000,184
2642,6,4,9,0,19723.35296875,223,28,100000000000000,19
2643,4,4,134,0,19723.354249999997,346,28,100000000000000,142
2644,6,4,230,0,19723.355875,444,28,100000000000000,240
2645,4,4,227,0,19723.358156249997,439,28,100000000000000,235
2646,5,4,9,0,19723.35815625,222,26,100000000000000,18
2647,6,4,10,0,19723.362218749997,224,28,100000000000000,20
2648,6,4,10,0,19723.363156249994,224,26,100000000000000,20
2649,6,4,46,0,19723.364843749994,260,28,100000000000000,56
2650,6,4,10,0,19723.364875,224,27,100000000000000,20
2651,4,4,20,0,19723.36728125,232,27,100000000000000,28
2652,4,4,232,0,19723.369062499994,444,26,100000000000000,240
2653,5,4,9,0,19723.3695625,222,25,100000000000000,18
2654,7,4,229,0,19723.377,444,27,100000000000000,240
2655,4,4,92,0,19723.378062499996,304,29,100000000000000,100
2656,5,4,231,0,19723.378187499995,444,28,100000000000000,240
2657,4,4,232,0,19723.3786875,444,28,100000000000000,240
2658,7,4,35,0,19723.378906249996,250,29,100000000000000,46
2659,6,4,103,0,19723.379281249992,317,29,100000000000000,113
