,pop,energy,duration,lost,dead
0,[  6   6 237   0],35972.560894881906,2737,0,100000000000000
1,[  6   6 237   0],42912.98121075991,1337,0,100000000000000
2,[  6   8 237   0],42903.233945166685,9602,0,100000000000000
3,[  6   6 237   0],44901.59626590781,12523,0,100000000000000
4,[  6   6 237   0],35952.77613260132,1806,0,100000000000000
5,[  6   6 237   0],42537.09295419887,6631,0,100000000000000
6,[  6   6 237   0],44776.97600806459,14871,0,100000000000000
7,[  6   6 237   0],43642.67487972582,12406,0,100000000000000
8,[  6   6 237   0],35978.71830988194,11146,0,100000000000000
9,[  6   6 237   0],41781.69345967137,3856,0,100000000000000
10,[  3   2 237   1],36573.531939317756,272,0,100000000000000
11,[  4   4 237   0],41791.39516073329,273,0,100000000000000
12,[  6   8 237   0],45895.9483525911,275,0,100000000000000
13,[ 2  9 11  0],35975.7039950382,45,0,100000000000000
14,[   2    6 1772    1],35962.29493541383,1806,0,100000000000000
15,[  7   2 237   0],42530.81218291773,276,0,100000000000000
16,[  5   3 237   0],42660.971426729666,274,0,100000000000000
17,[  6   8 237   0],45895.9099478724,275,0,100000000000000
18,[  7   3 237   0],43656.58156628795,276,0,100000000000000
19,[   4    4 3820    0],41792.35155963957,3856,0,100000000000000
20,[ 5  6 11  0],44901.63003937659,48,0,100000000000000
21,[  6   8 237   0],45895.93750565366,275,0,100000000000000
22,[  7   2 237   0],42528.46753379265,276,0,100000000000000
23,[ 7  6 13  0],45895.9301359349,52,0,100000000000000
24,[  6   8 237   0],45895.908128622425,275,0,100000000000000
25,[ 6  5 11  0],45895.33082127868,49,0,100000000000000
26,[  4   5 237   0],42912.40596494743,273,0,100000000000000
27,[  5   8 237   0],44901.61421272027,274,0,100000000000000
28,[  6   4 237   0],44775.71181203332,275,0,100000000000000
29,[   6    3 3820    0],43654.216615444246,3858,0,100000000000000
30,[  5   8 237   0],44901.610281720365,274,0,100000000000000
31,[  6   4 192   0],44783.083880220795,230,0,100000000000000
32,[ 6  5 11  0],45895.29834759121,49,0,100000000000000
33,[  6   4 237   0],44785.06259197071,275,0,100000000000000
34,[ 5  8 14  0],44901.60568743904,51,0,100000000000000
35,[ 6  6 12  0],45895.87410209114,50,0,100000000000000
36,[  6   1 237   0],41409.687993109714,275,0,100000000000000
37,[  6   8 237   0],45895.936756434865,275,0,100000000000000
38,[ 7  5 12  0],45895.49466984115,51,0,100000000000000
39,[  6   6 237   0],45895.92556859119,275,0,100000000000000
40,[  6   8 237   0],45895.928978497446,275,0,100000000000000
41,[  6   6 237   0],45895.92860977862,275,0,100000000000000
42,[ 6  9 15  0],45895.93896924738,53,0,100000000000000
43,[  6   6 237   0],45895.93192205992,275,0,100000000000000
44,[  6   6 237   0],45895.90503065362,275,0,100000000000000
45,[  6   6 237   0],45895.9362645598,275,0,100000000000000
46,[  6   4 237   0],44779.77481937698,275,0,100000000000000
47,[ 7  4 57  0],44781.88246853319,96,0,100000000000000
48,[  6   6 237   0],45895.8910652474,275,0,100000000000000
49,[  6   8 237   0],45895.87177915374,275,0,100000000000000
50,[  6   6 237   0],45895.91858168488,275,0,100000000000000
51,[  6   4 237   0],44782.02219515838,275,0,100000000000000
52,[  6   8 237   0],45895.94495218491,275,0,100000000000000
53,[  6   6 237   0],45896.0231206849,275,0,100000000000000
54,[  6   8 237   0],45895.91115705989,275,0,100000000000000
55,[  6   4 237   0],44783.94852281452,275,0,100000000000000
56,[  6   6 237   0],45895.90108618494,275,0,100000000000000
57,[  6   8 237   0],45895.93955212238,275,0,100000000000000
58,[  6   6 237   0],45895.928098966164,275,0,100000000000000
59,[  6   4 237   0],44774.348639627104,275,0,100000000000000
60,[  6   6 237   0],45895.93875202871,275,0,100000000000000
61,[  6   8 237   0],45895.891042747324,275,0,100000000000000
62,[  6   8 237   0],45895.95707090359,275,0,100000000000000
63,[  6   6 237   0],45895.86382655986,275,0,100000000000000
64,[  6   4 237   0],44772.30844159584,275,0,100000000000000
65,[  6   6 237   0],45895.96184905992,275,0,100000000000000
66,[  6   6 237   0],45895.93794040363,275,0,100000000000000
67,[  6   6 237   0],45895.89053734107,275,0,100000000000000
