,pop,energy,duration,lost,dead
34,[   3    7 1977    0],65162.84156134626,1996,1754,100000000000000
35,[    2     7 12942     1],64626.73670822353,12960,1755,100000000000000
36,[   4    5 7905    0],65712.48079431299,7925,1752,100000000000000
37,[    5     4 13804     0],65780.30285346897,13825,1751,100000000000000
38,[    5     7 13139     1],65918.46423671799,13160,1752,100000000000000
39,[   7    2 2829    1],65730.07478281244,2852,1754,100000000000000
40,[    4     8 13065     1],65756.45536987486,13085,1756,100000000000000
41,[   4    7 3008    0],65752.29848790645,3028,1753,100000000000000
42,[   5    9 8241    0],65920.88625656207,8262,1752,100000000000000
43,[   4    4 7261    0],65661.73064943826,7281,1752,100000000000000
44,[   5    9 6167    1],65902.05328328049,6188,1754,100000000000000
45,[   2    8 9833    1],64618.33370206732,9851,1749,100000000000000
46,[   5    7 7095    1],65907.45832337426,7116,1759,100000000000000
47,[   4    5 8418    1],65687.615426,8438,1750,100000000000000
48,[   6    7 8101    0],65976.33355537437,8123,1751,100000000000000
49,[   5    5 8730    0],65855.15861878119,8751,1756,100000000000000
50,[    5     7 11166     1],65918.4975857492,11187,1753,100000000000000
51,[   5    2 6526    1],65672.16301775021,6547,1753,100000000000000
52,[   4    8 6971    0],65749.86861196907,6991,1752,100000000000000
53,[   7    4 6632    1],65853.96511465574,6655,1750,100000000000000
54,[    4     8 10258     1],65748.17356943738,10278,1754,100000000000000
55,[   6    8 2273    0],65978.67085212428,2295,1757,100000000000000
56,[   4    3 9995    1],65570.79349321939,10015,1751,100000000000000
57,[   6    1 1025    1],65668.43089240644,1047,1755,100000000000000
58,[   3    8 2614    1],65149.14045734625,2633,1755,100000000000000
59,[   1    9 2399    0],64138.900455100484,2416,1751,100000000000000
60,[   5    4 5898    0],65785.86999318772,5919,1751,100000000000000
61,[  6   7 422   0],65978.37785787431,444,1748,100000000000000
62,[   5    3 6984    1],65725.33154440626,7005,1745,100000000000000
63,[   4    7 3802    1],65747.6075268749,3822,1752,100000000000000
64,[   5    6 6815    0],65911.47665103094,6836,1751,100000000000000
65,[    4     7 12334     1],65750.25133796866,12354,1750,100000000000000
66,[   6    2 8782    0],65727.6090237818,8804,1752,100000000000000
67,[   3    9 1520    0],65138.414374190135,1539,1756,100000000000000
68,[   2    6 8069    0],64615.01497487977,8087,1756,100000000000000
69,[   6    3 7905    0],65792.63608156271,7927,1757,100000000000000
70,[   7    2 3496    0],65731.05736318803,3519,1751,100000000000000
71,[    3     8 11247     0],65148.00820040883,11266,1756,100000000000000
72,[   5    9 2329    1],65909.32694231175,2350,1755,100000000000000
73,[   6    5 3836    0],65915.27648003094,3858,1752,100000000000000
74,[   5    4 6745    0],65783.05658437527,6766,1754,100000000000000
75,[    7     9 15370     1],65977.34746174901,15393,1754,100000000000000
76,[   4    7 8769    1],65749.34119728106,8789,1755,100000000000000
77,[  4   9 207   0],65753.89954971892,227,1754,100000000000000
78,[    6     7 11931     1],65976.69949349898,11953,1749,100000000000000
79,[  4   5 923   1],65684.67776559386,943,1755,100000000000000
80,[  6   5 289   0],65915.74550649963,311,1756,100000000000000
81,[    5     5 12430     1],65853.18649724944,12451,1754,100000000000000
82,[   4    3 3678    0],65565.68711112608,3698,1744,100000000000000
83,[   4    3 7029    1],65571.4578201256,7049,1755,100000000000000
84,[   5    5 6526    0],65843.67335315616,6547,1752,100000000000000
85,[    4     6 14771     0],65752.47046378154,14791,1750,100000000000000
86,[   6    5 9724    1],65913.86501728048,9746,1752,100000000000000
87,[    6     6 15558     1],65976.26046024899,15580,1751,100000000000000
88,[   5    7 4954    0],65905.64060606214,4975,1751,100000000000000
89,[   5    8 9995    1],65905.47367706173,10016,1752,100000000000000
90,[   6    6 9072    0],65978.03133984309,9094,1756,100000000000000
91,[   7    9 5315    1],65977.3134200302,5338,1758,100000000000000
92,[   5    6 5858    1],65902.95097453057,5879,1751,100000000000000
93,[    6     6 10711     0],65978.39932199927,10733,1753,100000000000000
94,[   4    2 9333    0],65511.60551253246,9353,1753,100000000000000
95,[   7    5 6697    1],65915.282470968,6720,1752,100000000000000
96,[   7    5 3802    0],65912.85084809341,3825,1753,100000000000000
97,[   5    3 7932    0],65722.73968171926,7953,1758,100000000000000
98,[   6    2 9179    0],65730.6721897192,9201,1757,100000000000000
99,[   7    4 2009    0],65850.37318284364,2032,1753,100000000000000
100,[   4    6 1105    0],65753.89572493773,1125,1755,100000000000000
101,[   4    2 5281    0],65515.28048478261,5301,1751,100000000000000
102,[   6    3 9699    1],65786.24982046848,9721,1753,100000000000000
103,[   6    9 9162    1],65977.35379943649,9184,1753,100000000000000
104,[    6     9 13139     0],65979.02639806176,13161,1749,100000000000000
105,[   6    3 2329    0],65794.17566981266,2351,1752,100000000000000
106,[   5    7 6201    1],65901.29873453059,6222,1754,100000000000000
107,[   7    8 8861    1],65974.79203740523,8884,1752,100000000000000
108,[   7    5 2544    0],65915.41266490593,2567,1758,100000000000000
109,[   6    7 9491    1],65976.70476437401,9513,1753,100000000000000
110,[   7    8 4382    1],65977.0300763428,4405,1756,100000000000000
111,[    4     6 14184     1],65753.44111146862,14204,1755,100000000000000
112,[   5    8 8066    0],65908.05207528092,8087,1756,100000000000000
113,[   5    7 1090    0],65908.00801809337,1111,1753,100000000000000
114,[    5     8 12046     0],65909.60530646845,12067,1754,100000000000000
115,[   6    5 6040    0],65913.12584006225,6062,1757,100000000000000
116,[   4    9 8098    0],65750.1757825314,8118,1750,100000000000000
