,pop,energy,duration,lost,dead
0,[  1   3 172   0],45366.112437500014,143,0,100000000000000
1,[  4   7 115   0],45280.8355625,77,0,100000000000000
2,[  4   6 230   0],45369.39275000001,210,0,100000000000000
3,[  3   9 213   0],45278.15762499999,225,0,100000000000000
4,[1 1 7 0],45371.209312499996,51,0,100000000000000
5,[  5   8 227   0],45389.532437500005,67,0,100000000000000
6,[  4   9 227   0],45392.173937499996,100,0,100000000000000
7,[  6   3 231   0],45376.1155,81,0,100000000000000
8,[  4   9 165   0],45274.473499999986,234,0,100000000000000
9,[  4   4 232   0],45423.5474375,89,0,100000000000000
10,[  2   4 231   0],45372.34681250001,61,0,100000000000000
11,[ 6  9 95  0],45377.3259375,87,0,100000000000000
12,[ 6  7 56  0],45286.0564375,56,0,100000000000000
13,[ 4  4 97  0],45378.34449999999,106,0,100000000000000
14,[5 3 8 0],45274.111874999995,238,0,100000000000000
15,[ 6  2 59  0],45379.656875,217,0,100000000000000
16,[  4   3 154   0],45374.580937499995,137,0,100000000000000
17,[  3   7 208   0],45361.276812500015,211,0,100000000000000
18,[  3   1 236   0],45318.853312499996,233,0,100000000000000
19,[  2   1 237   0],45247.12224999999,172,0,100000000000000
20,[ 7  3 10  0],45287.820625,198,0,100000000000000
21,[ 6  6 44  0],45379.513125,218,0,100000000000000
22,[ 6  2 15  0],45419.9370625,248,0,100000000000000
23,[  5   2 117   0],45263.27281249999,240,0,100000000000000
24,[ 6  9 72  0],45349.826499999996,230,0,100000000000000
25,[ 6  9 12  0],45420.913375000004,125,0,100000000000000
26,[ 5  7 12  0],45377.152500000004,114,0,100000000000000
27,[5 4 9 0],45288.62599999999,221,0,100000000000000
28,[  5   9 207   0],45401.24043749999,83,0,100000000000000
29,[  1   7 227   0],45256.75149999999,156,0,100000000000000
30,[ 5  8 13  0],45408.91912499999,122,0,100000000000000
31,[  5   9 226   0],45348.175624999996,159,0,100000000000000
32,[  3   4 233   0],45286.932499999995,193,0,100000000000000
33,[  2   1 234   0],45259.37256249999,129,0,100000000000000
34,[2 4 6 0],45358.80431249999,89,0,100000000000000
35,[  5   4 203   0],45367.7669375,222,0,100000000000000
36,[  6   8 226   0],45272.73237499999,245,0,100000000000000
37,[ 4  1 84  0],45252.721812499985,96,0,100000000000000
38,[ 7  5 12  0],45275.56868749999,191,0,100000000000000
39,[  3   8 229   0],45358.95993749998,256,0,100000000000000
40,[  3   5 180   0],45302.080375000005,56,0,100000000000000
41,[  4   3 212   0],45415.9729375,258,0,100000000000000
42,[3 6 9 0],45373.452562499995,179,0,100000000000000
43,[  2   6 172   0],45282.63731249999,202,0,100000000000000
44,[  5   9 152   0],45273.044937499995,170,0,100000000000000
45,[  1   2 237   0],45287.902187499996,81,0,100000000000000
46,[  1   3 232   0],45249.079562499996,137,0,100000000000000
47,[  4   4 197   0],45378.064562499996,130,0,100000000000000
48,[ 6  7 13  0],45285.670875,216,0,100000000000000
49,[ 3  6 34  0],45413.73812499999,64,0,100000000000000
50,[4 3 7 0],45356.350875,43,0,100000000000000
51,[  7   6 173   1],45260.743249999985,212,0,100000000000000
52,[  4   2 234   0],45388.163875000006,270,0,100000000000000
53,[  4   8 169   0],45368.083375,205,0,100000000000000
54,[  5   3 160   1],45263.72962499998,197,0,100000000000000
55,[ 7  5 12  0],45361.3018125,51,0,100000000000000
56,[  2   7 153   0],45421.364499999996,187,0,100000000000000
57,[  4   5 176   0],45376.46993749999,212,0,100000000000000
58,[ 7  5 72  1],45282.92187499998,111,0,100000000000000
59,[5 1 6 1],45317.983312499986,43,0,100000000000000
60,[  2   5 107   1],45300.2131875,141,0,100000000000000
61,[  4   7 235   1],45261.71231249999,271,0,100000000000000
62,[  5   9 212   0],45416.82856249999,249,0,100000000000000
63,[ 7  6 13  1],45295.598062499994,52,0,100000000000000
64,[ 7  8 12  1],45290.92112500001,51,0,100000000000000
65,[  7   1 155   1],45286.9098125,194,0,100000000000000
66,[6 2 9 0],45369.28943749999,47,0,100000000000000
67,[ 6  8 14  0],45371.665625,52,0,100000000000000
68,[  3   1 236   0],45416.72443750001,271,0,100000000000000
69,[  4   8 134   0],45415.23918749998,170,0,100000000000000
70,[  6   3 100   1],45267.99556249998,138,0,100000000000000
71,[ 7  7 14  0],45402.0550625,53,0,100000000000000
72,[ 7  8 15  0],45412.774,54,0,100000000000000
73,[  5   6 225   0],45354.495624999996,262,0,100000000000000
74,[  4   8 133   0],45378.83624999999,169,0,100000000000000
75,[  4   4 112   0],45391.563749999994,148,0,100000000000000
76,[ 4  1 81  1],45314.47868749999,117,0,100000000000000
77,[  2   6 185   0],45362.537625,219,0,100000000000000
78,[  2   7 200   0],45371.324250000005,234,0,100000000000000
79,[ 5  6 11  1],45285.235875,48,0,100000000000000
80,[  6   3 182   0],45410.948687499986,220,0,100000000000000
81,[ 5  5 10  1],45289.203937499995,47,0,100000000000000
82,[  5   7 190   0],45405.17662500001,227,0,100000000000000
83,[ 5  7 79  0],45369.258187499996,116,0,100000000000000
84,[  2   2 144   1],45284.5988125,178,0,100000000000000
85,[ 5  7 57  0],45350.639312499996,94,0,100000000000000
86,[  7   6 209   1],45275.8880625,248,0,100000000000000
87,[  3   8 104   1],45284.279249999985,139,0,100000000000000
88,[  7   8 133   0],45379.9193125,172,0,100000000000000
89,[  4   4 219   0],45357.162124999995,255,0,100000000000000
90,[3 6 9 0],45421.28062499999,44,0,100000000000000
91,[ 5  9 88  1],45294.05649999999,125,0,100000000000000
92,[ 5  6 29  1],45286.244875,66,0,100000000000000
93,[  5   1 151   1],45284.698249999994,188,0,100000000000000
94,[ 5  9 67  1],45287.822749999985,104,0,100000000000000
