,t1,t2,t3,t4,energy,old duration,lost,dead,duration
115,4,8,10563,1,45987.43391590629,25583,0,100000000000000,10575
116,4,5,2401,0,45987.435680875045,17421,0,100000000000000,2410
117,7,7,15611,0,45987.45627712506,30634,0,100000000000000,15625
118,4,3,8605,0,45987.5172259063,23625,0,100000000000000,8612
119,7,3,15615,1,45987.57192787505,30638,0,100000000000000,15625
120,7,4,15614,0,45987.57218946879,30637,0,100000000000000,15625
121,5,6,15611,1,45987.619661312536,30632,0,100000000000000,15622
122,4,6,8348,1,45987.62267712504,23368,0,100000000000000,8358
123,4,4,3369,0,45987.7016267813,18389,0,100000000000000,3377
124,7,9,4724,0,45987.70652275004,17554,0,100000000000000,4740
125,3,7,10463,1,45987.71352581255,25482,0,100000000000000,10473
126,6,4,9012,0,45987.78372059381,24034,0,100000000000000,9022
127,5,6,11,0,45987.787903750046,15032,0,100000000000000,22
128,7,9,14179,0,45987.805486906276,24138,0,100000000000000,14195
129,7,3,15615,0,45987.8074455938,30638,0,100000000000000,15625
130,4,7,15614,1,45987.825800406295,30634,0,100000000000000,15625
131,7,3,10014,0,45987.833701750045,25037,0,100000000000000,10024
132,6,3,13322,0,45987.85178293754,28344,0,100000000000000,13331
133,7,7,14,0,45987.858568468786,15037,0,100000000000000,28
134,3,8,15441,0,45987.888549500036,30460,0,100000000000000,15452
135,6,5,15614,0,45987.90056875004,30636,0,100000000000000,15625
136,7,1,6036,1,45987.90682250005,21059,0,100000000000000,6044
137,7,9,13946,0,45987.9181169688,22868,0,100000000000000,13962
138,7,3,5654,1,45987.949701250036,20677,0,100000000000000,5664
139,7,5,15609,0,45987.95215500005,30632,0,100000000000000,15621
140,5,4,12,0,45988.010230875036,15033,0,100000000000000,21
141,7,7,6026,0,45988.03818153129,21049,0,100000000000000,6040
142,6,3,15616,0,45988.04562515631,30638,0,100000000000000,15625
143,4,6,14281,1,45988.0691584063,29301,0,100000000000000,14291
144,5,6,6210,1,45988.12725996881,21231,0,100000000000000,6221
