,pop,energy,duration,lost,dead
0,[  2   4 117   0],40196.65234375001,107,40,100000000000000
1,[  7   4 159   0],39363.94875000002,105,46,100000000000000
2,[7 4 5 0],39658.48265625,258,56,100000000000000
3,[  5   4 153   0],40823.12875,88,62,100000000000000
4,[  3   4 210   0],39572.03187499999,48,51,100000000000000
5,[  5   4 148   0],40402.60734375,129,44,100000000000000
6,[  1   4 141   0],40333.76109375001,264,72,100000000000000
7,[ 7  4 35  0],40163.586093750004,190,44,100000000000000
8,[  1   4 157   0],40182.822812499995,177,52,100000000000000
9,[  5   4 231   0],39426.16937500001,254,53,100000000000000
10,[  6   4 231   0],41006.55500000002,226,56,100000000000000
11,[ 6  4 10  0],40282.235156250004,132,54,100000000000000
12,[ 6  4 10  0],39465.44578125,105,53,100000000000000
13,[ 6  4 23  0],40943.161718749994,142,48,100000000000000
14,[  3   4 229   0],40289.49671875,137,67,100000000000000
15,[  3   4 232   0],40275.8975,247,38,100000000000000
16,[ 7  4 11  0],39522.184375,138,53,100000000000000
17,[ 5  4 72  0],40172.27312500001,258,58,100000000000000
18,[ 6  3 99  0],40910.960625,236,48,100000000000000
19,[  5   4 196   0],40284.1984375,131,69,100000000000000
20,[  6   4 230   0],39802.72734374999,165,45,100000000000000
21,[  4   4 112   0],39523.21984375,247,46,100000000000000
22,[  6   4 128   0],39743.067031249986,199,42,100000000000000
23,[  3   4 233   0],39626.61609375001,228,63,100000000000000
24,[  6   4 230   0],40997.95296875,150,44,100000000000000
25,[  1   4 235   0],40199.960937499985,51,66,100000000000000
26,[  6   4 230   0],39429.98828125,59,56,100000000000000
27,[ 7  4 84  0],39853.36312499999,185,57,100000000000000
28,[  4   4 232   0],40763.067500000005,166,43,100000000000000
29,[  4   4 232   0],40368.4203125,241,41,100000000000000
30,[ 6  4 10  0],40350.541875,197,46,100000000000000
31,[2 4 6 0],39811.941562500004,230,63,100000000000000
32,[  3   4 116   0],39497.32625,123,59,100000000000000
33,[  3   4 233   0],41103.01812499999,217,34,100000000000000
34,[  3   4 103   0],40054.95718750001,240,33,100000000000000
35,[  6   4 108   0],40930.26453125,231,51,100000000000000
36,[ 4  4 41  0],41160.183124999996,258,58,100000000000000
37,[ 1  4 83  0],40927.29265624999,149,50,100000000000000
38,[ 4  4 69  0],39788.706562499996,161,57,100000000000000
39,[ 7  4 11  0],40264.46624999999,109,49,100000000000000
40,[ 3  4 18  0],40991.73796875001,181,44,100000000000000
41,[  5   4 170   0],39288.913593749996,230,55,100000000000000
42,[  2   4 130   0],39673.41937499998,113,51,100000000000000
43,[4 4 8 0],40304.60109375,210,50,100000000000000
44,[5 4 9 0],40179.59953125,105,53,100000000000000
45,[  6   4 183   0],40233.07921875,243,51,100000000000000
46,[2 4 8 0],40037.425,101,43,100000000000000
47,[  2   4 231   0],39372.57281249999,113,58,100000000000000
48,[  4   4 230   0],40997.91687500001,235,49,100000000000000
49,[  6   4 107   0],40174.99421875,146,49,100000000000000
50,[ 4  4 84  0],40988.18734375001,205,52,100000000000000
51,[  7   4 229   0],40340.31578125,222,47,100000000000000
52,[  3   4 231   0],39685.23968749999,227,54,100000000000000
53,[  7   4 220   0],40298.54218749998,253,56,100000000000000
54,[1 4 5 0],40925.80453125,248,37,100000000000000
55,[3 4 7 0],40727.573749999996,92,40,100000000000000
56,[ 3  4 96  0],41112.545,222,44,100000000000000
57,[2 4 5 0],40398.04265625001,95,50,100000000000000
58,[ 7  4 10  0],40342.96203125001,165,37,100000000000000
59,[  6   4 174   0],40171.251249999994,269,43,100000000000000
60,[ 6  4 10  0],40416.321406250005,163,68,100000000000000
61,[  6   4 230   0],40356.46031250001,204,43,100000000000000
62,[3 4 7 0],39213.718125,227,58,100000000000000
63,[ 1  4 64  0],39155.504687500004,208,48,100000000000000
64,[  2   4 234   0],40687.043593750015,136,49,100000000000000
65,[  4   4 178   0],40379.30093750001,132,49,100000000000000
66,[  4   4 232   0],40140.240625,69,54,100000000000000
67,[  5   4 229   0],41023.46218750002,224,54,100000000000000
68,[ 3  4 91  0],40408.818750000006,72,62,100000000000000
69,[  3   4 233   0],41081.80000000001,107,47,100000000000000
70,[  6   4 230   0],40946.13671875,137,43,100000000000000
71,[  3   4 231   0],39983.73515625001,83,45,100000000000000
72,[  4   4 226   0],41062.39609375,252,39,100000000000000
73,[  3   4 235   0],40595.97906250001,150,51,100000000000000
74,[  5   4 231   0],39301.31796875001,65,62,100000000000000
75,[ 6  4 10  0],40280.35984375,134,58,100000000000000
76,[1 4 5 0],40351.5446875,115,69,100000000000000
77,[  7   4 232   0],39459.553437500006,214,44,100000000000000
78,[4 4 8 0],40207.3575,110,64,100000000000000
79,[ 3  4 18  0],40196.97484374999,170,67,100000000000000
80,[  2   4 233   0],40529.51703125,90,49,100000000000000
81,[ 3  4 73  0],39979.673125000016,154,56,100000000000000
82,[  2   4 118   0],40368.005156249994,90,55,100000000000000
83,[  6   4 118   0],40956.98921875,224,46,100000000000000
84,[  6   4 116   0],39290.65703125,144,52,100000000000000
85,[ 2  4 25  0],40072.48484375001,149,54,100000000000000
86,[  3   4 233   0],40267.05000000001,106,58,100000000000000
87,[ 5  4 68  0],41002.447968750006,163,42,100000000000000
88,[ 5  4 51  0],40859.18203125,107,44,100000000000000
89,[  7   4 172   0],40378.01875,164,36,100000000000000
90,[  4   4 164   0],39412.33609375,131,45,100000000000000
91,[  5   4 175   0],39336.02140624999,97,51,100000000000000
92,[  6   4 206   0],41147.200625000005,107,57,100000000000000
93,[  2   4 130   0],40624.619531250006,181,49,100000000000000
94,[3 4 7 0],40095.6709375,259,45,100000000000000
95,[  5   4 192   0],41041.28484375001,53,47,100000000000000
96,[  3   4 233   0],39771.79718750001,201,49,100000000000000
97,[  3   4 159   0],40458.50984374999,215,39,100000000000000
98,[ 5  4 28  0],39800.537812500006,135,49,100000000000000
99,[  3   4 172   0],40878.42484375001,88,45,100000000000000
100,[ 5  7 80  1],39502.27000000001,117,45,100000000000000
101,[ 5  7 13  0],40376.674999999996,50,45,100000000000000
102,[  5   8 130   0],40407.39546874999,167,44,100000000000000
103,[ 6  8 11  1],39692.94093750001,49,41,100000000000000
104,[ 5  7 56  1],39448.38781249999,93,53,100000000000000
105,[7 2 9 1],40185.43609375,48,60,100000000000000
106,[  5   5 103   1],39156.027500000004,140,70,100000000000000
107,[ 7  5 74  1],39149.39640625,113,57,100000000000000
108,[  6   2 232   1],40143.8540625,270,55,100000000000000
109,[  5   6 201   1],39395.937031249996,238,57,100000000000000
110,[  7   2 188   1],40138.62468750001,227,53,100000000000000
111,[ 6  8 15  0],40344.68953125,53,28,100000000000000
112,[  5   7 197   1],39529.058750000004,234,38,100000000000000
113,[ 5  5 36  1],39193.653125000004,73,53,100000000000000
114,[  3   7 115   0],40301.712656250005,150,45,100000000000000
115,[ 7  5 96  1],39088.21812499999,135,45,100000000000000
116,[  6   5 229   1],39147.994062500016,267,58,100000000000000
117,[  6   6 228   1],39226.09734375,266,52,100000000000000
118,[  7   7 124   0],40251.045312500006,163,34,100000000000000
119,[  6   7 116   1],39425.54453125001,154,45,100000000000000
120,[  7   6 129   0],40072.389218749995,168,42,100000000000000
121,[ 3  2 71  0],40889.39390625001,106,42,100000000000000
122,[  7   9 175   0],40681.880625000005,214,42,100000000000000
123,[  6   1 233   0],41023.35453125001,271,53,100000000000000
124,[  3   8 229   1],39709.78046875,264,52,100000000000000
125,[  4   1 163   0],40960.720937499995,199,41,100000000000000
126,[ 4  7 11  0],40560.24921875,47,57,100000000000000
127,[  6   2 106   0],41002.3128125,144,44,100000000000000
128,[ 6  8 51  0],40479.93171874999,89,39,100000000000000
129,[  7   1 161   1],40143.2796875,200,52,100000000000000
130,[ 6  7 92  1],39450.891875,130,48,100000000000000
131,[  7   5 191   1],39004.40109375001,230,45,100000000000000
132,[ 7  4 23  1],40411.75125000001,62,72,100000000000000
133,[  5   3 103   1],40165.502968750014,140,64,100000000000000
134,[  3   2 173   0],40984.70453125,208,57,100000000000000
