,t1,t2,t3,t4,energy,old duration,lost,dead,duration
714,5,3,137,0,7915.867124999999,350,6,100000000000000,145
715,6,3,157,0,7915.876249999998,371,6,100000000000000,166
716,4,3,226,0,7915.8787187499975,438,7,100000000000000,233
717,6,4,114,0,7915.878906249997,328,1,100000000000000,124
718,5,4,231,0,7915.935937499998,444,1,100000000000000,240
719,7,4,11,0,7915.947343749997,226,1,100000000000000,22
720,7,4,229,0,7915.947343749997,444,1,100000000000000,240
721,5,4,115,0,7915.9496249999975,328,1,100000000000000,124
722,4,4,96,0,7915.9496249999975,308,1,100000000000000,104
723,4,4,8,0,7915.949624999998,220,1,100000000000000,16
724,7,4,177,0,7915.961593750002,364,6,100000000000000,188
725,7,3,230,0,7915.962937499999,445,7,100000000000000,240
726,6,3,231,0,7915.977562500002,445,6,100000000000000,240
727,5,3,28,0,7916.010843749998,241,5,100000000000000,36
728,4,3,22,0,7916.029093749998,234,5,100000000000000,29
729,6,3,231,0,7916.054187499997,445,5,100000000000000,240
730,5,3,232,0,7916.054187499999,445,6,100000000000000,240
731,6,3,9,0,7916.0610312499975,223,6,100000000000000,18
732,6,3,59,0,7916.0610312499975,273,6,100000000000000,68
733,7,3,153,0,7916.070156249999,368,7,100000000000000,163
734,4,3,7,0,7916.074718749997,219,5,100000000000000,14
735,6,3,187,0,7916.106656249997,401,7,100000000000000,196
736,4,3,109,0,7916.120343749999,321,7,100000000000000,116
737,5,4,99,0,7916.120718749999,312,1,100000000000000,108
738,7,4,119,0,7916.129843749999,334,1,100000000000000,130
739,6,4,108,0,7916.132124999997,322,1,100000000000000,118
740,6,4,10,0,7916.132124999997,224,1,100000000000000,20
741,5,3,10,0,7916.134031249999,223,7,100000000000000,18
742,6,4,35,0,7916.134406249998,249,1,100000000000000,45
743,4,4,184,0,7916.134406249998,396,1,100000000000000,192
744,7,4,116,0,7916.134406249998,331,1,100000000000000,127
745,6,3,165,0,7916.141812500003,379,6,100000000000000,174
746,7,3,141,0,7916.152281249999,356,7,100000000000000,151
747,6,3,114,0,7916.153343749998,328,6,100000000000000,123
748,6,4,91,0,7916.154937499999,305,1,100000000000000,101
749,5,4,9,0,7916.157218749999,222,1,100000000000000,18
750,5,4,134,0,7916.157218749999,347,1,100000000000000,143
751,5,4,231,0,7916.157218749999,444,1,100000000000000,240
752,7,4,229,0,7916.157218749999,444,1,100000000000000,240
753,6,3,103,0,7916.180593750001,317,6,100000000000000,112
754,6,3,114,0,7916.186687499999,328,7,100000000000000,123
755,7,4,197,0,7916.186718749998,412,2,100000000000000,208
756,7,4,11,0,7916.188999999998,226,2,100000000000000,22
757,6,4,10,0,7916.191437499999,224,2,100000000000000,20
758,4,4,16,0,7916.193718749999,228,2,100000000000000,24
759,5,4,178,0,7916.193718749999,391,2,100000000000000,187
760,6,4,10,0,7916.193718749999,224,2,100000000000000,20
761,5,4,133,0,7916.205124999999,346,2,100000000000000,142
762,6,4,10,0,7916.205124999999,224,2,100000000000000,20
763,6,4,10,0,7916.205124999999,224,2,100000000000000,20
764,5,4,43,0,7916.205124999999,256,2,100000000000000,52
765,7,4,11,0,7916.205124999999,226,2,100000000000000,22
766,5,4,69,0,7916.207406249999,282,2,100000000000000,78
767,6,4,10,0,7916.207406249999,224,2,100000000000000,20
768,7,4,11,0,7916.207406249999,226,2,100000000000000,22
769,5,3,187,0,7916.2458124999985,400,6,100000000000000,195
770,7,4,11,0,7916.248093749999,304,6,100000000000000,22
771,4,3,225,0,7916.259499999999,437,6,100000000000000,232
772,5,3,93,0,7916.2617812499975,306,6,100000000000000,101
773,6,4,68,0,7916.261781249998,360,6,100000000000000,78
774,4,3,83,0,7916.264062499998,295,6,100000000000000,90
775,4,3,9,0,7916.282312499999,221,6,100000000000000,16
776,6,3,232,0,7916.289156249999,446,6,100000000000000,241
777,6,4,230,0,7916.291906249999,444,2,100000000000000,240
778,6,4,10,0,7916.296812499999,224,2,100000000000000,20
779,4,4,8,0,7916.299093749999,220,2,100000000000000,16
780,6,4,10,0,7916.3191874999975,224,2,100000000000000,20
781,4,3,133,0,7916.3197500000015,345,6,100000000000000,140
782,6,4,175,0,7916.321906249998,389,2,100000000000000,185
783,5,3,8,0,7916.331156250002,221,7,100000000000000,16
784,5,4,9,0,7916.339343749999,413,7,100000000000000,18
785,5,3,161,0,7916.343906249998,374,7,100000000000000,169
786,7,3,230,0,7916.348468749999,445,7,100000000000000,240
787,5,3,228,0,7916.353218749999,441,7,100000000000000,236
788,6,3,9,0,7916.359437499998,223,7,100000000000000,18
789,6,4,11,0,7916.360249999998,225,2,100000000000000,21
790,7,4,129,0,7916.369812499999,344,3,100000000000000,140
791,6,4,23,0,7916.373937499999,237,2,100000000000000,33
792,5,4,9,0,7916.376218749998,222,2,100000000000000,18
793,4,4,186,0,7916.376218749999,398,2,100000000000000,194
794,7,4,81,0,7916.376218749999,296,2,100000000000000,92
795,4,4,232,0,7916.376218749999,444,2,100000000000000,240
796,5,4,152,0,7916.376218749999,365,2,100000000000000,161
797,5,4,62,0,7916.376218749999,275,2,100000000000000,71
798,6,4,33,0,7916.376218749999,247,2,100000000000000,43
799,4,4,232,0,7916.378499999999,444,2,100000000000000,240
800,4,3,108,0,7916.381343750001,320,7,100000000000000,115
801,4,4,186,0,7916.3876249999985,398,2,100000000000000,194
802,5,4,114,0,7916.3876249999985,327,2,100000000000000,123
803,5,3,9,0,7916.389531249999,222,6,100000000000000,17
804,6,4,230,0,7916.389906249999,444,2,100000000000000,240
805,6,4,230,0,7916.389906249999,444,2,100000000000000,240
806,6,4,127,0,7916.389906249999,341,2,100000000000000,137
807,4,4,9,0,7916.389906249999,221,2,100000000000000,17
808,7,4,229,0,7916.389906249999,444,2,100000000000000,240
