,pop,energy,duration,lost,dead
0,[  7   7 217   0],45885.185598281656,234,0,100000000000000
1,[  6   8 227   0],45985.9238518125,90,0,100000000000000
2,[  7   7 211   0],45955.844988656376,201,0,100000000000000
3,[  6   6 228   0],45985.63336575,253,0,100000000000000
4,[  7   9 154   0],45947.03999418765,193,0,100000000000000
5,[  6   7 227   0],45945.14641312516,184,0,100000000000000
6,[  7   9 224   0],45967.73397378132,125,0,100000000000000
7,[  6   8 152   0],45998.40635187494,225,0,100000000000000
8,[  6   7 150   0],45998.4083592812,252,0,100000000000000
9,[  7   7 209   0],45888.392339469145,94,0,100000000000000
10,[  6   9 108   0],45868.37388318797,109,0,100000000000000
11,[  6   6 202   0],45998.532637593686,251,0,100000000000000
12,[  6   8 218   0],45943.08465075018,260,0,100000000000000
13,[  7   9 199   0],45932.09598537522,65,0,100000000000000
14,[  6   8 226   0],45910.38139431281,139,0,100000000000000
15,[  6   6 228   0],45982.964366281245,252,0,100000000000000
16,[  7   6 208   0],45922.754504531506,71,0,100000000000000
17,[  6   8 146   0],45955.70697150012,262,0,100000000000000
18,[  7   9 166   0],45998.40961628119,50,0,100000000000000
19,[  7   8 225   0],45998.51268015619,140,0,100000000000000
20,[  7   7 224   0],45885.324341687905,148,0,100000000000000
21,[  7   9 194   0],45908.29906212531,98,0,100000000000000
22,[  7   9 225   0],45985.8031964375,205,0,100000000000000
23,[  6   7 200   0],45922.99395378149,132,0,100000000000000
24,[  6   8 163   0],45946.32768034391,60,0,100000000000000
25,[  7   8 225   0],45894.646863719114,175,0,100000000000000
26,[  7   7 224   0],45922.602422500255,96,0,100000000000000
27,[  7   9 181   0],45876.1014499067,210,0,100000000000000
28,[  6   6 228   0],45956.643323343866,81,0,100000000000000
29,[  7   9 223   0],45911.56166806281,65,0,100000000000000
30,[  2   8 133   0],45885.773540562914,167,0,100000000000000
31,[ 4  6 76  0],45960.70086625009,112,0,100000000000000
32,[  4   3 107   0],45931.670874375224,143,0,100000000000000
33,[ 6  3 91  1],45969.76789684383,129,0,100000000000000
34,[ 3  7 23  0],45935.5020616252,58,0,100000000000000
35,[ 5  5 65  0],45985.445846375,102,0,100000000000000
36,[ 4  8 88  0],45960.7042406876,124,0,100000000000000
37,[  4   8 167   1],45960.59784203136,203,0,100000000000000
38,[  6   7 213   0],45998.51087259368,251,0,100000000000000
39,[ 4  6 25  1],45960.60011296885,61,0,100000000000000
