,pop,energy,duration,lost,dead
78,[ 4  4 40  0],43160.96593750002,94,50,100000000000000
79,[  4   3 125   0],43189.44025000002,230,44,100000000000000
80,[  4   4 142   0],43255.68296875002,77,58,100000000000000
81,[  3   4 120   0],43312.60381250001,224,33,100000000000000
82,[  4   2 193   0],43278.765375000025,204,53,100000000000000
83,[ 5  4 46  0],43062.26350000001,255,58,100000000000000
84,[ 4  4 43  0],43382.585156250025,120,36,100000000000000
85,[ 6  4 83  0],43041.118000000024,118,42,100000000000000
86,[ 3  4 37  0],43234.33006250003,95,43,100000000000000
87,[ 7  4 11  0],43246.647500000014,229,33,100000000000000
88,[ 7  4 11  0],43258.26000000003,242,62,100000000000000
89,[ 7  3 78  0],43204.09112500003,87,43,100000000000000
90,[ 4  4 39  0],43418.33796875001,75,51,100000000000000
91,[ 5  4 77  0],43088.82950000003,106,42,100000000000000
92,[ 7  4 14  0],43275.35387500001,258,45,100000000000000
93,[  6   4 181   0],43100.73978125002,116,54,100000000000000
94,[  5   4 189   0],43275.377062500025,264,45,100000000000000
95,[ 6  4 10  0],43265.59187500003,176,53,100000000000000
96,[ 7  3 79  0],43379.961781250015,212,38,100000000000000
97,[  5   4 156   0],43250.76262500002,55,45,100000000000000
98,[ 3  4 63  0],43290.99378125001,201,49,100000000000000
99,[ 5  4 90  0],43241.84340625001,182,40,100000000000000
100,[ 4  7 19  1],43086.835312500014,55,36,100000000000000
101,[ 5  7 12  1],43088.412906250014,49,53,100000000000000
102,[5 3 8 1],43254.44634375002,45,54,100000000000000
103,[  6   9 182   0],43333.04515625001,220,27,100000000000000
104,[5 4 9 0],43418.62590625002,46,46,100000000000000
105,[  7   1 209   0],43386.12084375001,248,60,100000000000000
106,[ 6  2 55  0],43388.40446875001,93,50,100000000000000
107,[  5   3 109   1],43250.95178125002,146,58,100000000000000
108,[ 6  4 20  1],43297.08393750002,58,64,100000000000000
109,[  4   2 133   0],43379.313718750025,169,53,100000000000000
110,[  7   3 206   1],43274.869500000015,245,52,100000000000000
111,[  4   7 145   0],43263.36890625003,181,52,100000000000000
112,[ 6  8 53  0],43301.66350000001,91,39,100000000000000
113,[ 5  9 19  0],43313.05987500002,56,42,100000000000000
114,[ 5  1 78  0],43405.703531250016,115,48,100000000000000
115,[  5   7 228   1],43090.809875000006,265,52,100000000000000
116,[  4   7 157   1],43088.67221875002,193,52,100000000000000
117,[ 7  8 87  0],43282.197218750014,126,35,100000000000000
118,[  7   9 126   1],43178.53150000003,165,61,100000000000000
119,[  5   6 225   1],43065.95840625002,262,53,100000000000000
120,[ 5  7 81  0],43297.51315625001,118,44,100000000000000
121,[  7   3 230   1],43264.53696875002,269,51,100000000000000
122,[  4   2 108   0],43378.08346875002,144,32,100000000000000
123,[ 4  6 23  0],43263.42981250001,59,42,100000000000000
124,[  4   6 115   1],43065.00659375001,151,68,100000000000000
125,[  4   3 173   0],43387.641437500024,209,53,100000000000000
126,[ 6  4 10  0],43427.40687500002,48,37,100000000000000
127,[  6   8 197   0],43298.551656250005,235,49,100000000000000
128,[5 2 9 0],43359.95715625002,46,42,100000000000000
129,[ 5  2 63  1],43233.17428125002,100,61,100000000000000
130,[  4   8 228   0],43287.81668750001,264,35,100000000000000
131,[  6   5 113   1],43048.66637500002,151,50,100000000000000
132,[ 4  4 10  0],43399.51462500002,46,56,100000000000000
133,[ 6  4 89  1],43272.50971875003,127,61,100000000000000
134,[  7   7 175   1],43105.822468750026,214,58,100000000000000
135,[  5   8 128   1],43124.33046875002,165,40,100000000000000
136,[ 5  9 72  0],43343.38187500001,109,47,100000000000000
137,[  5   8 125   1],43107.53134375001,162,41,100000000000000
138,[ 5  7 75  0],43251.4934375,112,36,100000000000000
139,[6 2 8 1],43234.132250000024,46,59,100000000000000
140,[  6   7 127   0],43290.78390625002,165,35,100000000000000
141,[6 3 9 1],43251.60581250002,47,60,100000000000000
142,[ 6  3 99  1],43267.704343750025,137,64,100000000000000
143,[ 6  4 29  0],43441.22437500001,67,37,100000000000000
144,[  7   6 227   0],43256.040625000016,266,49,100000000000000
145,[4 2 6 1],43229.995156250014,42,63,100000000000000
146,[  5   1 166   0],43417.73787500001,203,39,100000000000000
147,[ 7  8 15  0],43274.21793750001,54,39,100000000000000
148,[  5   1 127   0],43392.11159375001,164,46,100000000000000
149,[ 7  5 29  0],43221.589625000015,68,33,100000000000000
150,[  4   3 224   1],43237.597375000034,260,50,100000000000000
151,[  4   5 219   1],43021.616093750024,255,47,100000000000000
152,[  5   3 151   1],43254.31806250002,188,48,100000000000000
153,[  6   9 185   1],43158.532812500016,223,46,100000000000000
154,[  4   6 146   1],43060.49768750002,182,51,100000000000000
